,i,time
500,449,0.02483987808227539
501,450,0.027217388153076172
502,451,0.030844926834106445
503,452,0.1428537368774414
504,453,0.16575074195861816
505,454,0.01859736442565918
506,455,0.04298663139343262
507,456,0.026665449142456055
508,457,0.023588180541992188
509,458,0.1510331630706787
510,459,0.02832341194152832
511,460,0.026712417602539062
512,461,0.027422189712524414
513,462,0.02828192710876465
514,463,0.02598857879638672
515,464,0.028057575225830078
516,465,0.022818326950073242
517,466,0.03342747688293457
518,467,0.028563261032104492
519,468,0.043709516525268555
520,469,0.020433664321899414
521,470,0.028490543365478516
522,471,0.029031753540039062
523,472,0.022756576538085938
524,473,0.030478715896606445
525,474,0.03921079635620117
526,475,0.026514053344726562
527,476,0.025403261184692383
528,477,0.03494763374328613
529,478,0.031085968017578125
530,479,0.031374454498291016
531,480,0.026259660720825195
532,481,0.03056168556213379
533,482,0.03194260597229004
534,483,0.0552983283996582
535,484,0.03141498565673828
536,485,0.031487226486206055
537,486,0.027547597885131836
538,487,0.02259230613708496
539,488,0.03174161911010742
540,489,0.025676250457763672
541,490,0.029098033905029297
542,491,0.029662132263183594
543,492,0.029677391052246094
544,493,0.029444456100463867
545,494,0.03110957145690918
546,495,0.029987812042236328
547,496,0.02912425994873047
548,497,0.030498027801513672
549,498,0.03317713737487793
550,499,0.030637502670288086
551,500,0.03100275993347168
552,501,0.03148531913757324
553,502,0.030341386795043945
554,503,0.030074119567871094
555,504,0.027723312377929688
556,505,0.027707338333129883
557,506,0.029947280883789062
558,507,0.02907085418701172
559,508,0.029825925827026367
560,509,0.03152585029602051
561,510,0.029651403427124023
562,511,0.030444622039794922
563,512,0.030266523361206055
564,513,0.03023838996887207
565,514,0.03259015083312988
566,515,0.027081727981567383
567,516,0.029309511184692383
568,517,0.03711247444152832
569,518,0.03217673301696777
570,519,0.0335540771484375
571,520,0.03364300727844238
572,521,0.029538393020629883
573,522,0.038555145263671875
574,523,0.030791521072387695
575,524,0.029516935348510742
576,525,0.03142404556274414
577,526,0.03145742416381836
578,527,0.03099799156188965
579,528,0.03154492378234863
580,529,0.03300642967224121
581,530,0.029370784759521484
582,531,0.03371119499206543
583,532,0.028781890869140625
584,533,0.03156304359436035
585,534,0.03146529197692871
586,535,0.03162670135498047
587,536,0.03187870979309082
588,537,0.027965784072875977
589,538,0.029342174530029297
590,539,0.032065391540527344
591,540,0.03378653526306152
592,541,0.03437519073486328
593,542,0.033490896224975586
594,543,0.025369644165039062
595,544,0.028573036193847656
596,545,0.02964329719543457
597,546,0.033434391021728516
598,547,0.03089761734008789
599,548,0.03397011756896973
600,549,0.03445029258728027
601,550,0.034494638442993164
602,551,0.0345914363861084
603,552,0.02756023406982422
604,553,0.03009796142578125
605,554,0.03205513954162598
606,555,0.0278167724609375
607,556,0.031790733337402344
608,557,0.030291318893432617
609,558,0.030920028686523438
610,559,0.031058073043823242
611,560,0.03195452690124512
612,561,0.034438133239746094
613,562,0.03260326385498047
614,563,0.03498053550720215
615,564,0.026706218719482422
616,565,0.014320135116577148
617,566,0.027008533477783203
618,567,0.031194448471069336
619,568,0.028905153274536133
620,569,0.03551220893859863
621,570,0.12214112281799316
622,571,0.01260232925415039
623,572,0.05848407745361328
624,573,0.035269975662231445
625,574,0.15847992897033691
626,575,0.031235694885253906
627,576,0.16492724418640137
628,577,0.04873776435852051
629,578,0.01671886444091797
630,579,0.19119000434875488
631,580,0.12541723251342773
632,581,0.02936100959777832
633,582,0.1400763988494873
634,583,0.16759920120239258
635,584,0.12334895133972168
636,585,0.06035041809082031
637,586,0.026746749877929688
638,587,0.15804243087768555
639,588,0.11186790466308594
640,589,0.035248517990112305
641,590,0.03423142433166504
642,591,0.03546309471130371
643,592,0.034594058990478516
644,593,0.04021286964416504
645,594,0.036481380462646484
646,595,0.023816585540771484
647,596,0.031691551208496094
648,597,0.030964374542236328
649,598,0.030574798583984375
650,599,0.03651595115661621
651,600,0.03667163848876953
652,601,0.034284353256225586
653,602,0.02974557876586914
654,603,0.029229164123535156
655,604,0.03649735450744629
656,605,0.0350499153137207
657,606,0.03436613082885742
658,607,0.012225866317749023
659,608,0.03559517860412598
660,609,0.03318285942077637
661,610,0.037363290786743164
662,611,0.03993558883666992
663,612,0.03612565994262695
664,613,0.034071922302246094
665,614,0.03350830078125
666,615,0.02502155303955078
667,616,0.02847766876220703
668,617,0.036168813705444336
669,618,0.03484058380126953
670,619,0.03682661056518555
671,620,0.0323030948638916
672,621,0.019300222396850586
673,622,0.03631234169006348
674,623,0.03415799140930176
675,624,0.03639578819274902
676,625,0.03535342216491699
677,626,0.0356597900390625
678,627,0.03512215614318848
679,628,0.03652048110961914
680,629,0.03548479080200195
681,630,0.03803372383117676
682,631,0.03509163856506348
683,632,0.01834416389465332
684,633,0.037653446197509766
685,634,0.033217430114746094
686,635,0.035939693450927734
687,636,0.03813362121582031
688,637,0.0355534553527832
689,638,0.03896379470825195
690,639,0.038910627365112305
691,640,0.03778815269470215
692,641,0.034311771392822266
693,642,0.0358881950378418
694,643,0.011527061462402344
695,644,0.03687572479248047
696,645,0.03025221824645996
697,646,0.03155207633972168
698,647,0.03661847114562988
699,648,0.03329157829284668
700,649,0.03498983383178711
701,650,0.0341949462890625
702,651,0.034667253494262695
703,652,0.03732585906982422
704,653,0.036751747131347656
705,654,0.03419995307922363
706,655,0.03845477104187012
707,656,0.03594160079956055
708,657,0.031038284301757812
709,658,0.03707575798034668
710,659,0.041268110275268555
711,660,0.03646969795227051
712,661,0.039487361907958984
713,662,0.036145687103271484
714,663,0.03487992286682129
715,664,0.03369879722595215
716,665,0.03410172462463379
717,666,0.03517460823059082
718,667,0.030559778213500977
719,668,0.03570818901062012
720,669,0.012364387512207031
721,670,0.03866314888000488
722,671,0.04117321968078613
723,672,0.03389549255371094
724,673,0.03973388671875
725,674,0.03956127166748047
726,675,0.0347442626953125
727,676,0.029614925384521484
728,677,0.03587985038757324
729,678,0.03889036178588867
730,679,0.03468799591064453
731,680,0.029684066772460938
732,681,0.03944277763366699
733,682,0.05104780197143555
734,683,0.037481069564819336
735,684,0.03835606575012207
736,685,0.03982281684875488
737,686,0.03984665870666504
738,687,0.040117502212524414
739,688,0.038099050521850586
740,689,0.04087948799133301
741,690,0.040540456771850586
742,691,0.04080605506896973
743,692,0.04040408134460449
744,693,0.047173261642456055
745,694,0.04411506652832031
746,695,0.028086185455322266
747,696,0.04214143753051758
748,697,0.038460731506347656
749,698,0.042084693908691406
750,699,0.03800034523010254
751,700,0.03975200653076172
752,701,0.038480520248413086
753,702,0.024522066116333008
754,703,0.03905534744262695
755,704,0.030853986740112305
756,705,0.025345563888549805
757,706,0.026149272918701172
758,707,0.03960919380187988
759,708,0.04064512252807617
760,709,0.04106903076171875
761,710,0.040746450424194336
762,711,0.040689945220947266
763,712,0.04166460037231445
764,713,0.041884660720825195
765,714,0.04084181785583496
766,715,0.040781497955322266
767,716,0.04093170166015625
768,717,0.041860342025756836
769,718,0.03906083106994629
770,719,0.04255795478820801
771,720,0.04064679145812988
772,721,0.04051613807678223
773,722,0.040244340896606445
774,723,0.04022717475891113
775,724,0.04113054275512695
776,725,0.04100775718688965
777,726,0.031677961349487305
778,727,0.03883481025695801
779,728,0.03751373291015625
780,729,0.04120469093322754
781,730,0.042240142822265625
782,731,0.040517568588256836
783,732,0.04336142539978027
784,733,0.04091835021972656
785,734,0.04338812828063965
786,735,0.031250953674316406
787,736,0.04140210151672363
788,737,0.04335951805114746
789,738,0.039431095123291016
790,739,0.040976524353027344
791,740,0.03984832763671875
792,741,0.038268327713012695
793,742,0.04057121276855469
794,743,0.042514801025390625
795,744,0.04267382621765137
796,745,0.04413914680480957
797,746,0.04523134231567383
798,747,0.03719067573547363
799,748,0.041921377182006836
800,749,0.04487752914428711
801,750,0.04317784309387207
802,751,0.04652690887451172
803,752,0.04128742218017578
804,753,0.04340624809265137
805,754,0.04439711570739746
806,755,0.013534784317016602
807,756,0.04456281661987305
808,757,0.036487579345703125
809,758,0.0437922477722168
810,759,0.042684316635131836
811,760,0.04467320442199707
812,761,0.04497337341308594
813,762,0.04174399375915527
814,763,0.04604935646057129
815,764,0.03632926940917969
816,765,0.04232358932495117
817,766,0.022367477416992188
818,767,0.048072099685668945
819,768,0.03961968421936035
820,769,0.03761029243469238
821,770,0.25988030433654785
822,771,0.04223203659057617
823,772,0.039301395416259766
824,773,0.04431581497192383
825,774,0.07062101364135742
826,775,0.03810381889343262
827,776,0.04438614845275879
828,777,0.15277814865112305
829,778,0.16304922103881836
830,779,0.10799789428710938
831,780,0.16959261894226074
832,781,0.032874107360839844
833,782,0.06472516059875488
834,783,0.1707017421722412
835,784,0.11951112747192383
836,785,0.04579925537109375
837,786,0.04459691047668457
838,787,0.12606477737426758
839,788,0.03802132606506348
840,789,0.062038421630859375
841,790,0.0441431999206543
842,791,0.044539451599121094
843,792,0.05233478546142578
844,793,0.04751777648925781
845,794,0.044672489166259766
846,795,0.048180341720581055
847,796,0.04233670234680176
848,797,0.04720163345336914
849,798,0.04659628868103027
850,799,0.045331478118896484
851,800,0.03244161605834961
852,801,0.04846310615539551
853,802,0.04072141647338867
854,803,0.04672527313232422
855,804,0.049715518951416016
856,805,0.03991508483886719
857,806,0.039769887924194336
858,807,0.15438055992126465
859,808,0.09458303451538086
860,809,0.020038604736328125
861,810,0.0465390682220459
862,811,0.03259611129760742
863,812,0.20618867874145508
864,813,0.13765358924865723
865,814,0.043860673904418945
866,815,0.26204395294189453
867,816,0.16121888160705566
868,817,0.04968976974487305
869,818,0.03273773193359375
870,819,0.037339210510253906
871,820,0.15682196617126465
872,821,0.07699275016784668
873,822,0.045934438705444336
874,823,0.13567543029785156
875,824,0.04818153381347656
876,825,0.15903472900390625
877,826,0.04901289939880371
878,827,0.05104398727416992
879,828,0.4025454521179199
880,829,0.16951870918273926
881,830,0.22124576568603516
882,831,0.053577423095703125
883,832,0.22586846351623535
884,833,0.08243656158447266
885,834,0.19632863998413086
886,835,0.0476832389831543
887,836,0.045827627182006836
888,837,0.04014301300048828
889,838,0.04850506782531738
890,839,0.0399775505065918
891,840,0.03959155082702637
892,841,0.04147815704345703
893,842,0.03725838661193848
894,843,0.04821586608886719
895,844,0.0523378849029541
896,845,0.0493464469909668
897,846,0.12530755996704102
898,847,0.11284470558166504
899,848,0.04731559753417969
900,849,0.17597699165344238
901,850,0.03640580177307129
902,851,0.10384058952331543
903,852,0.04958391189575195
904,853,0.0460665225982666
905,854,0.1444995403289795
906,855,0.27539563179016113
907,856,0.049265384674072266
908,857,0.047654151916503906
909,858,0.06886816024780273
910,859,0.04777097702026367
911,860,0.28337550163269043
912,861,0.16926074028015137
913,862,0.22185730934143066
914,863,0.13401269912719727
915,864,0.07121396064758301
916,865,0.20178866386413574
917,866,0.03177690505981445
918,867,0.03583073616027832
919,868,0.12053537368774414
920,869,0.15873169898986816
921,870,0.05107593536376953
922,871,0.04819464683532715
923,872,0.05076456069946289
924,873,0.05026507377624512
925,874,0.05342817306518555
926,875,0.05101919174194336
927,876,0.04962515830993652
928,877,0.04986715316772461
929,878,0.05269789695739746
930,879,0.09569525718688965
931,880,0.15520334243774414
932,881,0.17827677726745605
933,882,0.04063105583190918
934,883,0.05357050895690918
935,884,0.05220651626586914
936,885,0.05377554893493652
937,886,0.13446807861328125
938,887,0.13446879386901855
939,888,0.06321263313293457
940,889,0.04993867874145508
941,890,0.05195212364196777
942,891,0.05240464210510254
943,892,0.0326075553894043
944,893,0.11699914932250977
945,894,0.03837013244628906
946,895,0.05138134956359863
947,896,0.06284928321838379
948,897,0.05440235137939453
949,898,0.046874046325683594
950,899,0.0634768009185791
951,900,0.06240725517272949
952,901,0.052320003509521484
953,902,0.04124140739440918
954,903,0.058530330657958984
955,904,0.07395482063293457
956,905,0.018791675567626953
957,906,0.05255579948425293
958,907,0.08769416809082031
959,908,0.05153918266296387
960,909,0.04721879959106445
961,910,0.0827646255493164
962,911,0.032140254974365234
963,912,0.051959991455078125
964,913,0.05747032165527344
965,914,0.06404662132263184
966,915,0.1287984848022461
967,916,0.11016631126403809
968,917,0.0520482063293457
969,918,0.06409478187561035
970,919,0.059987545013427734
971,920,0.06810212135314941
972,921,0.09085488319396973
973,922,0.06694746017456055
974,923,0.04806780815124512
975,924,0.05305743217468262
976,925,0.06243109703063965
977,926,0.05426359176635742
978,927,0.07588815689086914
979,928,0.34369874000549316
980,929,0.07618045806884766
981,930,0.03611469268798828
982,931,0.05605268478393555
983,932,0.05494856834411621
984,933,0.05721116065979004
985,934,0.0770413875579834
986,935,0.05504608154296875
987,936,0.05726790428161621
988,937,0.05704045295715332
989,938,0.05418276786804199
990,939,0.0483705997467041
991,940,0.06547784805297852
992,941,0.057599544525146484
993,942,0.056383609771728516
994,943,0.05488753318786621
995,944,0.05417203903198242
996,945,0.061434268951416016
997,946,0.0526430606842041
998,947,0.05906248092651367
999,948,0.03799867630004883
1000,949,0.060736656188964844
1001,950,0.05389261245727539
1002,951,0.06155061721801758
1003,952,0.050348758697509766
1004,953,0.048154592514038086
1005,954,0.04861855506896973
1006,955,0.056396484375
1007,956,0.029656171798706055
1008,957,0.04858088493347168
1009,958,0.04156017303466797
1010,959,0.059001922607421875
1011,960,0.052720069885253906
1012,961,0.04696846008300781
1013,962,0.05317401885986328
1014,963,0.052382469177246094
1015,964,0.050520896911621094
1016,965,0.05408787727355957
1017,966,0.06892061233520508
1018,967,0.06785273551940918
1019,968,0.05828690528869629
1020,969,0.0590815544128418
1021,970,0.06003379821777344
1022,971,0.0619204044342041
1023,972,0.046868324279785156
1024,973,0.05291914939880371
1025,974,0.04822421073913574
1026,975,0.05076146125793457
1027,976,0.04272913932800293
1028,977,0.05620980262756348
1029,978,0.052089691162109375
1030,979,0.05612659454345703
1031,980,0.06082558631896973
1032,981,0.058521270751953125
1033,982,0.06468319892883301
1034,983,0.05218219757080078
1035,984,0.05432415008544922
1036,985,0.052713871002197266
1037,986,0.05798220634460449
1038,987,0.045201778411865234
1039,988,0.059365034103393555
1040,989,0.06001091003417969
1041,990,0.055425167083740234
1042,991,0.06180977821350098
1043,992,0.059619903564453125
1044,993,0.18198108673095703
1045,994,0.1261754035949707
1046,995,0.10770630836486816
1047,996,0.15025901794433594
1048,997,0.23560762405395508
1049,998,0.04625821113586426
1050,999,0.32520627975463867
